first_seen_at,furnish,latitude,longitude,property_type,energy_label,internet,kitchen,pets,shower,smoking_inside,toilet,area,rent,deposit,distance,rent_per_m2
2019-12-13,Unfurnished,52.361408,4.826504,Apartment,Unknown,Yes,Own,No,Own,No,Own,402,1100,2200,5.407827718134139,2.736318407960199
2019-12-13,Furnished,52.35955,4.912577,Apartment,Unknown,Yes,None,By mutual agreement,None,Not important,None,902,2500,0,2.3030902866328478,2.7716186252771617
2019-12-13,Furnished,52.356686,4.929752,Apartment,Unknown,Yes,None,By mutual agreement,None,Not important,None,812,1600,0,3.1715411676250915,1.9704433497536946
2019-12-13,Furnished,52.361528,4.869954,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,852,2500,0,2.844015420258302,2.9342723004694835
2019-12-13,Uncarpeted,52.389184,4.921998,Room,Unknown,Yes,Shared,No,Shared,No,Own,302,750,250,1.8536157273441112,2.4834437086092715
2019-12-13,Uncarpeted,52.376362,4.801435,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,425,850,6.757580137349919,4.166666666666667
2019-12-13,Furnished,52.351023,4.903727,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,252,850,0,3.1094999474820173,3.373015873015873
2019-12-13,Furnished,52.377437,4.798305,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,744,1200,6.966640536047011,9.073170731707316
2019-12-13,Furnished,52.404486,4.942235,Apartment,E,Yes,Own,No,Own,No,Own,802,1500,3000,4.018268124751078,1.8703241895261846
2019-12-13,Furnished,52.414201,4.920403,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,600,0,4.153292666031624,3.7037037037037037
2019-12-13,Uncarpeted,52.307943,4.978216,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,600,0,9.504598053671355,4.545454545454546
2019-12-13,Uncarpeted,52.382797,4.881299,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,650,650,1.3826704127755716,6.372549019607843
2019-12-13,Unfurnished,52.355795,4.99899,Apartment,Unknown,No,None,No,None,No,None,852,1850,0,7.179291420439527,2.171361502347418
2019-12-13,Furnished,52.358616,4.797283,Room,A,Yes,Shared,No,Shared,No,Shared,102,700,700,7.389032922833997,6.862745098039215
2019-12-13,Furnished,52.355946,4.910591,Room,A,Yes,Shared,No,Shared,No,Shared,182,782,2220,2.6437454670317773,4.2967032967032965
2019-12-14,Unfurnished,52.356729,4.92033,Room,C,Yes,Shared,No,Shared,No,Shared,102,700,700,2.810079164649399,6.862745098039215
2019-12-14,Furnished,52.378542,4.892195,Apartment,G,Yes,Own,No,Own,No,Own,1202,1000,1000,0.5724225535173005,0.831946755407654
2019-12-14,Furnished,52.411959,4.90048,Apartment,Unknown,Yes,Own,Yes,Own,Yes,Own,302,1020,2040,3.6785304790149684,3.377483443708609
2019-12-14,Furnished,52.37994,4.819127,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,750,750,5.547851563006931,3.712871287128713
2019-12-14,Furnished,52.37994,4.819127,Studio,B,Yes,Shared,No,Shared,Yes,Shared,242,750,750,5.547851563006931,3.0991735537190084
2019-12-14,Furnished,52.34857,4.908682,Studio,A,Yes,Own,No,Own,No,Own,402,1320,1500,3.4198817078605592,3.283582089552239
2019-12-14,Unfurnished,52.360944,4.934404,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,202,600,0,3.049559449436341,2.9702970297029703
2019-12-14,Furnished,52.34616,4.903253,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,975,0,3.6477754995141263,9.558823529411764
2019-12-14,Furnished,52.379271,4.871687,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,650,650,1.9679736310466842,5.327868852459017
2019-12-14,Unfurnished,52.305966,4.977076,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,700,1500,9.645974678591838,5.737704918032787
2019-12-14,Furnished,52.353534,4.922738,Apartment,Unknown,Yes,Own,By mutual agreement,Own,No,Own,502,700,500,3.200866569327253,1.3944223107569722
2019-12-14,Unfurnished,52.374228,4.834535,Room,Unknown,Yes,Shared,No,Shared,No,Shared,212,690,770,4.527674140646652,3.2547169811320753
2019-12-14,Unfurnished,52.374228,4.834535,Room,Unknown,Yes,Shared,No,Shared,No,Shared,172,610,690,4.527674140646652,3.546511627906977
2019-12-14,Unfurnished,52.374228,4.834535,Room,Unknown,Yes,Shared,No,Shared,No,Shared,182,510,590,4.527674140646652,2.802197802197802
2019-12-14,Furnished,52.412083,4.917429,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,750,0,3.8663439234295667,4.62962962962963
2019-12-14,Unfurnished,52.374228,4.834535,Studio,Unknown,Yes,Own,No,Own,No,Own,232,780,890,4.527674140646652,3.3620689655172415
2019-12-14,Furnished,52.350438,4.897223,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,3.1754465159066663,4.918032786885246
2019-12-14,Furnished,52.313339,4.976723,Apartment,Unknown,No,None,No,None,No,None,1302,1495,0,8.952460551796062,1.1482334869431643
2019-12-14,Furnished,52.323341,4.963205,Room,Unknown,Yes,Shared,No,Shared,No,Shared,172,750,500,7.512045223297828,4.3604651162790695
2019-12-14,Furnished,52.323341,4.963205,Room,Unknown,Yes,Shared,No,Shared,No,Shared,172,850,500,7.512045223297828,4.941860465116279
2019-12-14,Unfurnished,52.359754,4.926464,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,82,450,0,2.765386344127013,5.487804878048781
2019-12-14,Furnished,52.352832,4.91967,Apartment,D,Yes,Own,No,Own,Not important,Own,532,1350,1200,3.1789169169418305,2.537593984962406
2019-12-14,Furnished,52.319012,4.979117,Room,Unknown,No,Shared,By mutual agreement,Shared,Not important,Shared,132,880,1760,8.54696636431377,6.666666666666667
2019-12-14,Furnished,52.319012,4.979117,Apartment,A,No,Own,No,Own,Not important,Own,702,1600,3200,8.54696636431377,2.2792022792022792
2019-12-14,Unfurnished,52.352963,4.90705,Room,Unknown,Yes,Shared,No,Shared,No,Shared,302,900,1800,2.9196811932045064,2.980132450331126
2019-12-14,Furnished,52.354464,4.839547,Room,Unknown,Yes,Shared,No,Shared,No,Shared,72,600,733,4.967640766887702,8.333333333333334
2019-12-14,Furnished,52.370908,4.864952,Apartment,Unknown,Yes,Own,By mutual agreement,Own,Not important,Own,292,1290,0,2.5842765142995394,4.417808219178082
2019-12-14,Unfurnished,52.353347,4.880405,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,752,1975,0,3.1581892767416906,2.6263297872340425
2019-12-14,Furnished,52.369056,4.873048,Apartment,Unknown,Yes,Own,No,Own,No,Own,552,1550,3000,2.1716442272096006,2.8079710144927534
2019-12-14,Furnished,52.356169,4.898267,Apartment,C,Yes,Own,Yes,Own,No,Own,752,1700,2000,2.5343917411609533,2.2606382978723403
2019-12-14,Unfurnished,52.292332,4.968897,Room,Unknown,Yes,Shared,No,Shared,No,Shared,252,650,650,10.699367876179384,2.5793650793650795
2019-12-14,Furnished,52.352879,4.83139,Room,Unknown,No,None,No,None,No,None,102,800,0,5.531455930172817,7.8431372549019605
2019-12-14,Furnished,52.352879,4.83139,Room,Unknown,No,None,No,None,No,None,102,800,0,5.531455930172817,7.8431372549019605
2019-12-14,Furnished,52.373616,4.867425,Apartment,Unknown,Yes,Own,No,Own,No,Own,422,1200,0,2.333242372989948,2.843601895734597
2019-12-14,Furnished,52.353831,4.831366,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,820,0,5.478109794980385,6.212121212121212
2019-12-14,Furnished,52.299532,4.986989,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,912,1750,0,10.615261929937716,1.918859649122807
2019-12-14,Unfurnished,52.351096,4.848294,Apartment,D,Yes,Own,No,Own,No,Own,602,1650,3200,4.717849294453574,2.740863787375415
2019-12-14,Unfurnished,52.382949,4.85381,Room,Unknown,No,Shared,No,Shared,No,Shared,82,350,250,3.21646598629817,4.2682926829268295
2019-12-14,Furnished,52.343634,4.896236,Room,Unknown,Yes,Shared,No,Shared,No,Shared,262,999,999,3.9354521402339526,3.812977099236641
2019-12-14,Furnished,52.360388,4.855276,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,610,600,3.710178551652327,4.295774647887324
2019-12-14,Furnished,52.378442,4.894338,Room,Unknown,Yes,Shared,No,Own,No,Shared,142,925,925,0.42815299225033854,6.514084507042254
2019-12-14,Furnished,52.363904,4.940123,Studio,Unknown,No,Shared,No,Shared,No,Shared,142,800,800,3.168278872232139,5.633802816901408
2019-12-14,Unfurnished,52.325652,4.947507,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,375,375,6.732912437096702,3.676470588235294
2019-12-14,Furnished,52.372031,4.862211,Room,A,Yes,Shared,No,Shared,No,Shared,122,800,850,2.7225648727776153,6.557377049180328
2019-12-14,Furnished,52.360844,4.851836,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,500,250,3.8806842906308865,6.097560975609756
2019-12-14,Unfurnished,52.389142,4.91618,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,670,670,1.5578094004844443,5.491803278688525
2019-12-14,Furnished,52.346176,5.001097,Room,A,Yes,Shared,No,Shared,No,Shared,162,700,700,7.755423596400772,4.320987654320987
2019-12-14,Furnished,52.355731,4.912074,Room,Unknown,Yes,Shared,No,Own,No,Own,162,900,0,2.694464867779691,5.555555555555555
2019-12-14,Furnished,52.384064,4.820316,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,650,650,5.49553872055814,4.276315789473684
2019-12-15,Furnished,52.344557,4.860485,Studio,A,Yes,Shared,No,Shared,No,Shared,252,550,0,4.697376120292104,2.1825396825396823
2019-12-15,Furnished,52.373759,4.967623,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,750,750,4.601349207070406,7.352941176470588
2019-12-15,Unfurnished,52.376518,4.842838,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,700,700,3.9411083803174964,6.862745098039215
2019-12-15,Furnished,52.373057,4.899232,Apartment,A,Yes,Own,No,Own,No,Own,452,1600,3000,0.6567405614301584,3.5398230088495577
2019-12-15,Furnished,52.343634,4.896236,Room,Unknown,Yes,Shared,No,Shared,No,Shared,262,999,999,3.9354521402339526,3.812977099236641
2019-12-15,Furnished,52.317964,4.972559,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,102,650,0,8.36872976580047,6.372549019607843
2019-12-15,Furnished,52.378794,4.857987,Room,Unknown,Yes,Shared,No,Shared,No,Shared,62,500,0,2.9005034348589067,8.064516129032258
2019-12-15,Unfurnished,52.36605,4.92722,Studio,Unknown,Yes,Shared,No,Shared,No,Shared,202,500,0,2.310116421173223,2.4752475247524752
2019-12-15,Furnished,52.353204,4.892953,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,740,0,2.9062343827739405,6.065573770491803
2019-12-15,Furnished,52.353695,4.835448,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,700,0,5.248802948948121,5.303030303030303
2019-12-15,Furnished,52.349426,4.908936,Room,A,Yes,Shared,By mutual agreement,Shared,Not important,Shared,72,520,0,3.3288289107575513,7.222222222222222
2019-12-15,Furnished,52.369488,4.849693,Room,C,Yes,Own,By mutual agreement,Shared,No,Shared,182,800,800,3.620462164908516,4.395604395604396
2019-12-15,Unfurnished,52.375631,4.862354,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,122,500,500,2.6285007085990713,4.098360655737705
2019-12-15,Furnished,52.357056,4.887535,Room,Unknown,Yes,Shared,Yes,Shared,Not important,Shared,122,900,925,2.588106190684245,7.377049180327869
2019-12-15,Furnished,52.375451,4.866893,Room,Unknown,Yes,Shared,By mutual agreement,Shared,Not important,Shared,202,790,0,2.325995096838747,3.910891089108911
2019-12-15,Furnished,52.396001,4.937837,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,112,535,535,3.1709212512784744,4.776785714285714
2019-12-15,Furnished,52.326211,4.976048,Room,C,Yes,Shared,No,Shared,No,Shared,182,650,1500,7.7985085975365465,3.5714285714285716
2019-12-15,Furnished,52.35303,4.854921,Room,Unknown,Yes,Shared,By mutual agreement,None,Not important,Shared,152,800,400,4.2379835902763805,5.2631578947368425
2019-12-15,Unfurnished,52.312049,4.957985,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,112,535,535,8.404806145137332,4.776785714285714
2019-12-15,Furnished,52.347272,4.923295,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,750,500,3.84461623454802,4.934210526315789
2019-12-15,Furnished,52.360517,4.800887,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,162,600,600,7.091659280292604,3.7037037037037037
2019-12-15,Furnished,52.346706,4.810128,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,800,800,7.127504283893031,8.695652173913043
2019-12-15,Furnished,52.37994,4.819127,Studio,Unknown,Yes,Shared,No,Shared,Yes,Shared,242,675,0,5.547851563006931,2.7892561983471076
2019-12-15,Furnished,52.395059,4.948125,Room,Unknown,No,Shared,No,Shared,No,Shared,112,600,600,3.7028489032079235,5.357142857142857
2019-12-15,Furnished,52.343806,4.902947,Studio,Unknown,Yes,Own,No,Own,No,Own,222,700,700,3.9084945912431666,3.1531531531531534
2019-12-15,Furnished,52.357278,4.808217,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,940,825,6.7355933549581835,7.121212121212121
2019-12-15,Unfurnished,52.325739,4.872147,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,700,0,6.224725777762867,6.25
2019-12-15,Furnished,52.316773,4.967474,Apartment,Unknown,No,None,No,None,No,None,452,1150,0,8.280815553237012,2.5442477876106193
2019-12-15,Furnished,52.370194,4.854058,Apartment,Unknown,Yes,None,No,None,No,None,502,1500,0,3.313166704644287,2.9880478087649402
2019-12-15,Unfurnished,52.352578,4.796163,Apartment,A,Yes,Own,No,Own,No,Own,282,950,1000,7.692106663140176,3.368794326241135
2019-12-15,Furnished,52.353262,4.794922,Room,C,Yes,Shared,No,Shared,No,Shared,122,750,750,7.741916509424212,6.147540983606557
2019-12-15,Unfurnished,52.325469,4.974514,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,122,499,750,7.792825311665579,4.090163934426229
2019-12-15,Furnished,52.36202,4.932436,Apartment,Unknown,Yes,Shared,No,Own,Not important,Own,652,980,0,2.8698305202291485,1.5030674846625767
2019-12-15,Furnished,52.358107,4.912073,Room,Unknown,Yes,Own,No,Shared,Not important,Shared,182,950,500,2.4426627947359347,5.21978021978022
2019-12-15,Furnished,52.356444,4.995687,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,600,0,6.943337248401851,4.545454545454546
2019-12-15,Unfurnished,52.356178,4.938486,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,850,0,3.6137867803058494,5.592105263157895
2019-12-16,Furnished,52.359335,4.993612,Studio,Unknown,Yes,Own,Yes,Own,No,Own,252,627,0,6.7001377601055285,2.488095238095238
2019-12-16,Furnished,52.361417,4.943659,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,625,625,3.520495325515342,6.127450980392157
2019-12-16,Unfurnished,52.423914,4.889549,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,670,670,5.064782211593754,6.568627450980392
2019-12-16,Furnished,52.364214,4.985181,Room,A,Yes,Shared,No,Shared,No,Shared,122,650,650,5.989254107680523,5.327868852459017
2019-12-16,Furnished,52.328565,4.868015,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,252,695,695,6.024580756532926,2.757936507936508
2019-12-16,Furnished,52.348311,4.850578,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,603,800,4.815439263762692,3.9671052631578947
2019-12-16,Furnished,52.353742,4.812554,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,122,600,0,6.617376117818897,4.918032786885246
2019-12-16,Furnished,52.295508,4.985485,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,600,550,10.93615044197887,4.225352112676056
2019-12-16,Furnished,52.376687,4.795148,Apartment,B,No,Shared,No,Shared,No,Shared,1102,2500,2500,7.184006604329027,2.268602540834846
2019-12-16,Furnished,52.361677,4.93807,Room,B,Yes,Shared,No,Shared,No,Shared,152,750,500,3.192679492134633,4.934210526315789
2019-12-16,Unfurnished,52.398284,4.930143,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,525,500,2.9500472061793306,4.30327868852459
2019-12-16,Furnished,52.344851,4.888802,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,550,0,3.8729171698174882,6.7073170731707314
2019-12-16,Unfurnished,52.341604,4.893846,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,715,0,4.175475236502028,3.5396039603960396
2019-12-16,Furnished,52.395059,4.948125,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,600,600,3.7028489032079235,5.882352941176471
2019-12-16,Furnished,52.356021,4.797621,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,650,0,7.460844716897092,4.012345679012346
2019-12-16,Furnished,52.341281,4.893805,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,700,0,4.21150631447618,3.4653465346534653
2019-12-16,Furnished,52.36043,4.912576,Room,Unknown,Yes,Shared,No,Shared,No,Shared,232,1100,1150,2.211783657999149,4.741379310344827
2019-12-16,Unfurnished,52.380322,4.886357,Apartment,Unknown,No,Own,By mutual agreement,Own,Not important,Own,502,1550,3100,0.9813795494711778,3.087649402390438
2019-12-16,Furnished,52.348403,4.795585,Room,Unknown,Yes,Shared,No,Shared,No,Shared,182,700,700,7.916582623522729,3.8461538461538463
2019-12-16,Furnished,52.350438,4.897223,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,3.1754465159066663,4.918032786885246
2019-12-16,Furnished,52.311854,4.956098,Room,B,Yes,Shared,No,Shared,No,Shared,102,530,1000,8.365077853996524,5.196078431372549
2019-12-16,Furnished,52.367012,4.840124,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,875,875,4.324751856563031,7.8125
2019-12-16,Unfurnished,52.357661,4.908662,Studio,A,Yes,Own,No,Own,No,Own,302,1100,1100,2.426721473447212,3.642384105960265
2019-12-16,Furnished,52.366135,4.911265,Room,Unknown,Yes,Shared,No,Shared,No,Shared,352,1100,0,1.596066103089285,3.125
2019-12-16,Furnished,52.370102,4.878836,Apartment,Unknown,Yes,Own,No,Own,No,Own,702,1000,500,1.7752847321455965,1.4245014245014245
2019-12-16,Furnished,52.352935,4.851282,Room,Unknown,Yes,Shared,No,Shared,No,Shared,182,795,1590,4.429990952646954,4.368131868131868
2019-12-16,Furnished,52.412543,4.918165,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,3.930222016475614,4.918032786885246
2019-12-16,Unfurnished,52.419271,4.888048,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,600,650,4.572443886759978,2.9702970297029703
2019-12-16,Furnished,52.382689,4.824709,Room,Unknown,Yes,Shared,No,Shared,No,Shared,62,625,625,5.183541469881945,10.080645161290322
2019-12-16,Furnished,52.382689,4.824709,Room,Unknown,Yes,Own,No,Shared,No,Shared,182,875,875,5.183541469881945,4.8076923076923075
2019-12-16,Furnished,52.380644,4.892266,Apartment,Unknown,No,None,No,None,No,None,502,1595,1595,0.5984775972894266,3.1772908366533863
2019-12-16,Furnished,52.382005,4.814967,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,675,1000,5.840012402386679,6.026785714285714
2019-12-16,Furnished,52.349052,4.836417,Room,Unknown,Yes,Shared,No,Shared,No,None,152,650,0,5.489599195718927,4.276315789473684
2019-12-16,Furnished,52.374584,4.94726,Apartment,Unknown,Yes,Own,No,Own,No,Own,1802,2700,5400,3.214964035843049,1.4983351831298557
2019-12-16,Furnished,52.395881,4.93954,Apartment,Unknown,Yes,Own,No,Own,No,Own,922,1750,3500,3.256650740009903,1.8980477223427332
2019-12-16,Furnished,52.356752,4.928099,Apartment,A,No,Own,No,Own,No,Own,602,1850,3700,3.0963937327716002,3.0730897009966776
2019-12-16,Furnished,52.358482,4.990044,Apartment,Unknown,Yes,Own,No,Own,No,Own,782,1750,3500,6.50339090996897,2.237851662404092
2019-12-16,Furnished,52.369752,4.934573,Apartment,Unknown,Yes,Own,No,Own,No,Own,952,2150,4900,2.5289763278321673,2.258403361344538
2019-12-16,Furnished,52.381724,4.855231,Apartment,Unknown,Yes,Own,No,Own,No,Own,582,1499,2998,3.1039874596866084,2.575601374570447
2019-12-16,Furnished,52.345063,4.915396,Apartment,Unknown,Yes,Own,No,Own,No,Own,852,2250,4500,3.898216429966108,2.640845070422535
2019-12-16,Furnished,52.354691,4.929354,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,302,850,1800,3.331462139036487,2.814569536423841
2019-12-16,Furnished,52.356229,4.894782,Studio,A,Yes,Own,Yes,Own,No,Own,502,1000,1000,2.5535408921377103,1.9920318725099602
2019-12-16,Furnished,52.355273,4.916532,Room,Unknown,Yes,Shared,Yes,Shared,No,Shared,122,450,450,2.844853877398907,3.6885245901639343
2019-12-16,Furnished,52.311261,4.973617,Room,A,Yes,Own,No,Own,No,Own,202,450,200,9.023475587139266,2.227722772277228
2019-12-16,Furnished,52.353256,4.910321,Studio,Unknown,Yes,Own,No,Own,Not important,Own,502,1200,1200,2.929746833958782,2.3904382470119523
2019-12-16,Furnished,52.384239,4.849109,Apartment,D,Yes,Own,By mutual agreement,Own,Not important,Own,502,1500,2900,3.5548030274052262,2.9880478087649402
2019-12-16,Furnished,52.36804,4.871905,Apartment,A,Yes,Own,Yes,Own,No,Own,752,1700,1000,2.2966483348471827,2.2606382978723403
2019-12-16,Furnished,52.356994,4.911182,Apartment,Unknown,No,Own,By mutual agreement,Own,Not important,Own,502,1600,1600,2.542391257599406,3.187250996015936
